log(n_H),log(fHD)
-0.999960567634108,-4.477134283358691
-1.0746341803532928,-4.618411056696271
-1.030081391025706,-4.752670211535266
-1.0203155763775986,-4.852478822495931
-1.010549761694858,-4.894164511040473
-1.0007839469880095,-4.882546006203975
-0.9910181322656781,-4.838675393780903
-0.9812523175336917,-4.781366251385516
-0.9714865027950829,-4.720438461324638
-0.9617206880509704,-4.659609836382338
-0.9519548733015802,-4.600090974049902
-0.9421890585468625,-4.542314808997791
-0.9324232437867107,-4.486465303203407
-0.9226574290209991,-4.4326017061689065
-0.9128916142495768,-4.38070142967401
-0.9031257994722661,-4.33069094887122
-0.8933599846888629,-4.28246862692953
-0.8835941698991432,-4.2359224610472035
-0.8738283551028729,-4.190942541863933
-0.8640625402998177,-4.147427831370758
-0.8542967254897469,-4.105287849674127
-0.8445309106724332,-4.064440557288719
-0.8347650958476568,-4.0248136367077585
-0.8249992810152135,-3.986344639093897
-0.8152334661749261,-3.94898180960411
-0.805467651326659,-3.912684774065451
-0.7957018364703256,-3.8774225048470594
-0.7859360216058957,-3.8431715879634494
-0.7761702067334071,-3.8099161222364577
-0.7664043918529893,-3.77764887657218
-0.7566385769648817,-3.746371055568977
-0.7468727620694908,-3.716098102859845
-0.737106947167508,-3.68687106203058
-0.7273411322600224,-3.6587629047465304
-0.7175753173489116,-3.631917335834214
-0.7078095024369127,-3.6065358453086223
-0.6980436875276576,-3.5828662442933132
-0.6882778726249621,-3.5611184374069373
-0.6785120577330221,-3.541498348599274
-0.668746242854896,-3.524069600878507
-0.6589804279910227,-3.5086499503979645
-0.6492146131382953,-3.4947715188601527
-0.639448798294841,-3.4821410575631053
-0.6261139135734733,-3.4704010129883485
-0.6027725928608685,-3.459027110121086
-0.572855873011997,-3.447517117978645
-0.5395752575282824,-3.4356250782846245
-0.5027323918475837,-3.42294139145667
-0.4623698107587292,-3.40897703195365
-0.41899754438786463,-3.393715119987427
-0.37444475472612565,-3.3771578037815604
-0.32989196503888496,-3.3595560336174866
-0.285339175328475,-3.341201127050452
-0.24078638559872012,-3.3224493480093713
-0.19623359585358455,-3.303615146098819
-0.15168080609641305,-3.284930323913988
-0.1071280163297334,-3.266546080094026
-0.06257522655529763,-3.248548785243261
-0.018022436774241476,-3.230979636499156
0.026530353012704056,-3.2138527261885224
0.07108314280497083,-3.1971708097898035
0.11563593260207719,-3.1809305925491476
0.16018872240369392,-3.165121274153148
0.20474151220960948,-3.1497273671905437
0.2492943020196369,-3.1347330054303635
0.2938470918335844,-3.1201231055309364
0.3383998816511759,-3.1058859332031385
0.38295267147220324,-3.092007651628185
0.4275054612964274,-3.078475868006791
0.47205825112371824,-3.065275185783974
0.5166110409539465,-3.052391076350859
0.561163830786997,-3.0398094365912947
0.605716620622769,-3.027516687107057
0.6502694104611745,-3.0154997426435406
0.6948222003021455,-3.003745846239443
0.7393749901456391,-2.992242440096061
0.7839277799916411,-2.9809770573566565
0.8284805698401572,-2.969937623101697
0.873033359691125,-2.959114434329722
0.9175861495443649,-2.948500881370039
0.96213893939998,-2.9380844706812024
1.0066917292560318,-2.9278958838490134
1.0512445191094628,-2.917984066288714
1.095797308959726,-2.9083435424907824
1.1403500988083262,-2.8989305400183896
1.1849028886571522,-2.889698441328905
1.2294556785073003,-2.8806189357072043
1.2740084683598034,-2.871666934251601
1.3185612582149693,-2.8628315011572147
1.3631140480734598,-2.8540967348890716
1.4076668379358963,-2.84544861882935
1.4522196278020547,-2.8368867471440087
1.4967724176720805,-2.8284040983109953
1.5413252075466126,-2.8199867192806733
1.5858779974266457,-2.811616620704855
1.630430787312643,-2.8032824906572325
1.674983577205625,-2.7949637518908
1.7195363671076012,-2.7866303310249734
1.7640891570203387,-2.7782535481211745
1.8086419469463697,-2.7697937686888165
1.8531947368888158,-2.7612085232819914
1.8977475268511932,-2.7524511920466415
1.9423003168380781,-2.7434601609133087
1.9868531068547441,-2.7341703948401457
2.0314058969062243,-2.724529250244399
2.075958686999604,-2.7144556730594243
2.120511477143524,-2.7038552764795316
2.165064267343982,-2.6926876928377363
2.2096170576101377,-2.6808730164203585
2.2541698479524177,-2.6683274704568807
2.298722638377826,-2.655030339710277
2.34327542889403,-2.64096157358846
2.3878282195112623,-2.626079367991523
2.432381010234877,-2.6104166060690317
2.476933801067158,-2.5940473435511935
2.5214865920147953,-2.5769950340138323
2.5660393830750037,-2.5593914317774265
2.610592174244269,-2.5413639744166128
2.655144965522884,-2.5229893684274876
2.6996977568925153,-2.504514261378412
2.744250548349118,-2.4860194022673476
2.7888033398700824,-2.4677358957872193
2.8333561314472346,-2.4497379298213477
2.8779089230557404,-2.432220731085323
2.9217182750412363,-2.4152434470856865
2.9648212695948133,-2.398946400890152
3.0073266511198433,-2.383370205823305
3.0491470391710207,-2.3686653030774876
3.0902390029319733,-2.354828356940965
3.130598988417063,-2.34187192626463
3.170254160237286,-2.3298346057925645
3.2091878918787344,-2.3187283060874964
3.247386245713455,-2.308475599550073
3.284893926872468,-2.299138933431768
3.321709436757199,-2.290622519243825
3.357843131956754,-2.282943910343452
3.3933307001395954,-2.276026049058909
3.4281891437729377,-2.2698479335225397
3.462455990879097,-2.2644038286447756
3.496132357766642,-2.259639232615363
3.529243572814058,-2.2554870548880936
3.5618442800970778,-2.2519156945979
3.59396684069164,-2.2489023484933655
3.62562581570014,-2.2464199717807842
3.656842024431166,-2.244415121467658
3.6876512074327175,-2.242836876437857
3.7180959221442937,-2.2416581761193637
3.748203050275391,-2.2408545593363067
3.7779903347935164,-2.2403993706224368
3.8074788032083697,-2.2402639995138074
3.8366904773926103,-2.2404195676124887
3.8656471517060176,-2.2408372527725895
3.8943703262230374,-2.241488418674108
3.9228810580606037,-2.242344766197104
3.951199822635951,-2.2433784388810247
3.9793464449294604,-2.2445620826983337
4.007340075441024,-2.245868883495405
4.034809527438282,-2.24728708311515
4.062187874801272,-2.248782068548677
4.089469051280029,-2.250369636787635
4.116638528132504,-2.2520265977257874
4.143713979423548,-2.2537240373378205
4.1707112792484615,-2.255436708118232
4.197644696055489,-2.2571405738539796
4.224528042987028,-2.25881246517816
4.251374699084016,-2.2604301469926376
4.278197649319079,-2.2619723220269154
4.305009548568299,-2.2634186304647916
4.331822775066533,-2.264749665453752
4.358649475810899,-2.265946985641146
4.3855016052993925,-2.266993126841027
4.412390957960597,-2.2678716197790862
4.439329195530767,-2.2685669960638597
4.46632786980155,-2.2690647921710347
4.493398441405988,-2.2693515531177404
4.520552295722422,-2.2694148187831926
4.547800755970014,-2.2694204578344883
4.57506972649765,-2.2694107066225904
4.602266754953477,-2.2693493391949633
4.629394494673485,-2.269193450797937
4.656479826600333,-2.2689120804183323
4.683544124850548,-2.2684811996546173
4.7106063587158715,-2.2678801541165874
4.737684021219031,-2.267091327718739
4.764793193657876,-2.2660999167501594
4.79194869745875,-2.264891694388202
4.819165408970489,-2.2634569397100255
4.846457073248421,-2.261788874528428
4.8738348863114,-2.2598825460576
4.901309005002012,-2.257734446499657
4.9292960109292645,-2.2553424416785255
4.9573935230930894,-2.2527332451716475
4.98560954824117,-2.2498791221272585
5.013975187540939,-2.2467765082052744
5.042501492319657,-2.243621413384009
5.071034718078434,-2.240584625546269
5.099275497431069,-2.237604385437895
5.126736720449193,-2.234601366561989
5.153931836657266,-2.2314925259096983
5.180902436710798,-2.228261465030251
5.2076680266248765,-2.2251133020862457
5.23403411391919,-2.221617071962985
5.260196346139898,-2.217984240009076
5.286291332541961,-2.2140625082824688
5.312239779060619,-2.209907985668685
5.33816055347447,-2.20552247768298
5.363973851745553,-2.200903355195465
5.389675333782705,-2.1960387779769333
5.415283028467448,-2.190922381661628
5.440825230187958,-2.185553442355434
5.46632908117604,-2.1799370966222402
5.491807980217074,-2.1740790298377948
5.5172668224748795,-2.1679854056551653
5.542713874109226,-2.1617131288179903
5.567926191162858,-2.155252137268277
5.592590323378475,-2.1485646279279043
5.61663985259132,-2.1416247612858252
5.640120597176248,-2.1344216229204545
5.663088938102968,-2.126954428911882
5.68559617250445,-2.119228861716337
5.707690217862765,-2.111255440229167
5.729421279010714,-2.103047940560165
5.750832756630103,-2.094621542137341
5.771959488834624,-2.085992679442108
5.792831429659236,-2.0771823280268165
5.813499683519345,-2.0682103850761564
5.834026021489105,-2.0590934814388486
5.85444973451164,-2.049847570589967
5.874799610936055,-2.040475248914095
5.89506756830504,-2.0310228362793437
5.915364609404796,-2.0214627276550137
5.935644233981021,-2.01183756414068
5.955907726575314,-2.00214536820224
5.97626791100424,-1.992370197178756
5.9965923287125324,-1.9825257889649182
6.016837939364601,-1.9726287061005532
6.037048374746149,-1.9626386853295048
6.057105251108136,-1.952550365948445
6.076837110161996,-1.942369304034871
6.096207618329781,-1.9321078446257367
6.1152554311489595,-1.9217693065569108
6.134086311676165,-1.9113537907000566
6.152791369511145,-1.9008932571009958
6.171435547373038,-1.890420864795786
6.1900635715312715,-1.879960646757763
6.208673105589156,-1.8695300810432471
6.227293436570908,-1.859149158165542
6.2460160926244965,-1.8488154180176704
6.264911734320652,-1.8385193047199826
6.2839918821532486,-1.8282545181868635
6.3032384722962105,-1.8180143643366211
6.322625476631406,-1.80779271822373
6.342115476523413,-1.797585049805413
6.36167157122804,-1.7874041950277366
6.381315370958437,-1.7772539347294247
6.401101618776419,-1.7671280224845278
6.421037221599343,-1.7570198859925479
6.4411005461269975,-1.7469254011074236
6.46126787987485,-1.7368396187516268
6.481511665561439,-1.7267588416465534
6.501801493875894,-1.7166825435129762
6.522118638765299,-1.7066291260426687
6.542516804814606,-1.6965778188094733
6.562990077854776,-1.6865253060823682
6.58346752488427,-1.6764703830961372
6.603932170928661,-1.66641547326434
6.624375088451089,-1.6563600433935077
6.644793176206466,-1.646303062485305
6.665176302723665,-1.6362434065654492
6.685513139385748,-1.6261796945400278
6.7057910394380755,-1.6161542361167887
6.726143706274255,-1.60614492439431
6.746650598706376,-1.5961359757497278
6.76721957096068,-1.586114723859804
6.787776621805155,-1.5760659600452462
6.808221646353363,-1.566042769715806
6.828645704367467,-1.5560591178944312
6.849243931171292,-1.5461363524373162
6.870157387153499,-1.5363241455539005
6.8916717734392785,-1.5266481833888161
6.914075576212055,-1.5169363395880116
6.936969188448801,-1.5071628137606425
6.95978776669275,-1.4973254994370464
6.98242088971978,-1.487442597820066
7.004840783878975,-1.4775259193941206
7.027081553175126,-1.4675938536457882
7.049214281108413,-1.4576720469217084
7.071376798765751,-1.4477574750903914
7.09365409873629,-1.4378435162512366
7.11603510315821,-1.42792336572415
7.138493085883732,-1.4179939867680214
7.1610005140789665,-1.4080532083131105
7.183537092676725,-1.3980997073196622
7.206085603453677,-1.3881329416850816
7.228633396320066,-1.378153357556469
7.251173385024924,-1.368187817277281
7.273795921207944,-1.3582319473963291
7.296581734194548,-1.3482771714613724
7.319499813423769,-1.3383148268417933
7.342507276945488,-1.3283402540712679
7.365563442348201,-1.3183519692708128
7.3886428025932,-1.30834895373987
7.411729454689282,-1.2983310127075849
7.43481124610776,-1.2882984494097287
7.457880816946077,-1.2782521204377817
7.480934369778242,-1.2682179904820274
7.504061989182366,-1.258157647383038
7.5272353065779,-1.2478561585080687
7.5496044521312164,-1.2376152779203105
7.571389111674267,-1.2274193900930295
7.593447752498824,-1.2172141748505578
7.615542271351336,-1.2070651350933725
7.6377928179187045,-1.196958613595977
7.660414981822002,-1.1868607581311965
7.683259501598325,-1.1767763334491503
7.706254545206679,-1.1667050348577939
7.729418892497625,-1.1566488211101733
7.752753021897538,-1.1465931482352114
7.776218089235368,-1.136536574405942
7.799763821098176,-1.1264814466593391
7.823392167764751,-1.1164278402341128
7.8471066312021405,-1.1063731581725322
7.870895834295828,-1.0963143106798339
7.8947393747046775,-1.0862530375679125
7.918629828167287,-1.0761895520091955
7.942569266439999,-1.0661239216345098
7.966555449819304,-1.0560573012969432
7.990590414548012,-1.0459883093215954
8.014670684833133,-1.0359183048403295
8.038793638659735,-1.025846810145252
8.062957713612963,-1.0157778721008353
8.087171621507663,-1.0057132610584303
8.11145316496479,-0.9956552345019695
8.135812154459716,-0.9856044884370048
8.160256096497369,-0.9755612832079169
8.184787239088381,-0.9655129743870531
8.209353439943499,-0.955455895782428
8.233890707750424,-0.9453925551080492
8.258392172307412,-0.9353360066436749
8.282897611629352,-0.9252923736305797
8.307459210654283,-0.9152652372077772
8.332105750322825,-0.9052585673991237
8.35685716244981,-0.8952734612486515
8.381725216862183,-0.8853032837509631
8.40668727113735,-0.8753590835403438
8.431749501944283,-0.8654107787395706
8.456826068726825,-0.855450403351761
8.481765387366746,-0.8455048254040847
8.50661013403577,-0.8355813076562256
8.531448108427881,-0.8257015735922867
8.55636686286605,-0.8158726037670103
8.58144904338065,-0.8060922220195903
8.606695284076796,-0.7963614874235936
8.632096081138705,-0.7866892130372309
8.657656583307624,-0.7770718508447845
8.683372525030034,-0.7675158130357196
8.709235273516859,-0.7580092701574646
8.735170959931983,-0.7485388744532615
8.761053896959638,-0.7391056024769379
8.78679578674585,-0.7293859163294854
8.811031065553225,-0.7201901475645293
8.835657113876993,-0.7110356255676951
8.86180725909417,-0.7019706097138635
8.887640556463575,-0.6930027207850308
8.913551623243949,-0.6841877675382984
8.939756458108238,-0.6754992826928736
8.966204611151978,-0.6669165237244813
8.992698341703472,-0.6584623400839371
9.019193741134707,-0.650145122671579
9.045730329139069,-0.6419671556425396
9.072308090938526,-0.6339516606742115
9.098957699080808,-0.6260972170138006
9.125704266936847,-0.6184058826777901
9.152529023907025,-0.6108947100513998
9.179454038057326,-0.603556903915782
9.206483488967347,-0.596394147243867
9.233590437908942,-0.589415085215118
9.260787105968742,-0.5826131478791589
9.28807343980162,-0.5759907990495088
9.315451906521925,-0.5695485833006806
9.342951998800112,-0.5632761102650774
9.370965587269914,-0.5571587898029939
9.399006555528398,-0.5511847798698827
9.427023218575751,-0.5453517070545519
9.455020535178067,-0.5396390568501244
9.482961126994592,-0.534044110395882
9.510432891007904,-0.5285530303768998
9.537855181265808,-0.5231420386471366
9.565175628478517,-0.5178110277880367
9.592369849496023,-0.5125318460288947
9.619429417334116,-0.507283448970474
9.646458761947498,-0.5020603089197688
9.673261337633788,-0.4968365748882909
9.699651430795734,-0.4916012400882664
9.72578467344259,-0.4863540758207668
9.751682469237469,-0.4810614027114688
9.77730816554764,-0.4757181936810484
9.802616883158572,-0.47033114562366096
9.827711396118582,-0.46487503804917674
9.852647533955535,-0.4593439431657584
9.877395335849807,-0.4537156748821387
